Year,Month,Channel,Brand,Weight range,Units (in 1000),Value (in 1000 rub),Volume (in 1000 kg),Number of stores
2020,7,Supermarkets,Deep,<200G,1.0443,298.579602,0.1984,96
2020,7,Supermarkets,Deep,350-399G,0.045,9.620347,0.0158,7
2020,7,Supermarkets,Deep,400-599G,0.0452,22.065598,0.0226,46
2020,7,Supermarkets,Vivid,<200G,0.291,49.084923,0.0524,0
2020,7,Supermarkets,Vivid,350-399G,0.6584,140.649292,0.2304,0
2020,7,Supermarkets,Dim,<200G,0.0009,0.424558,0.0001,0
2020,7,Supermarkets,Dim,350-399G,0.0458,20.850142,0.016,0
2020,7,Supermarkets,Dim,400-599G,0.2691,140.824207,0.1131,0
2020,7,Supermarkets,White,<200G,1.5679,154.4753,0.2822,201
2020,8,Hypermarkets,Green,200-249G,14.4989,839.675037,3.0448,529
2020,8,Hypermarkets,Green,350-399G,52.6967,4545.647378,18.4438,697
2020,8,Hypermarkets,Green,400-599G,27.0943,2912.236932,13.5471,506
2020,8,Hypermarkets,Green,600-899G,0.011,2.343986,0.0082,5
2020,8,Hypermarkets,Blue,400-599G,15.9888,3144.032997,6.3956,580
2020,8,Hypermarkets,Black,200-249G,6.511,386.054146,1.4975,461
2020,8,Hypermarkets,Black,400-599G,2.0056,152.672372,0.9025,106
2020,8,Hypermarkets,Yellow,350-399G,8.5171,418.475559,3.0662,172
2020,8,Hypermarkets,Red,350-399G,2.522,373.798464,0.9331,153
2020,8,Hypermarkets,White,<200G,2.8443,284.902185,0.512,97
2020,8,Hypermarkets,Purple,400-599G,0.6974,127.709397,0.2789,187
2020,8,Hypermarkets,Orange,250-299G,0.0076,2.463735,0.0022,3
2020,8,Hypermarkets,Orange,400-599G,0.7316,88.74046,0.2927,116
2020,8,Hypermarkets,Lime,400-599G,0.2518,52.956799,0.1007,57
2020,8,Hypermarkets,Brown,<200G,0.2349,24.720427,0.0423,79
2020,8,Hypermarkets,Brown,400-599G,0.0802,9.577978,0.0321,40
2020,8,Minimarkets,Green,200-249G,61.301,3827.928427,12.8733,8388
2020,8,Minimarkets,Green,300-349G,0.0047,0.54729,0.0015,2
2020,8,Minimarkets,Green,350-399G,70.3388,6359.161149,24.6186,9467
2020,8,Minimarkets,Green,400-599G,5.8793,836.630462,2.9397,1318
2020,8,Minimarkets,Green,600-899G,0.3656,58.669398,0.2742,307
2020,8,Minimarkets,Blue,400-599G,8.3404,1734.232667,3.3361,1323
2020,8,Minimarkets,Yellow,350-399G,14.2728,797.208189,5.1383,2058
2020,8,Minimarkets,Black,200-249G,3.2773,258.942763,0.7538,1415
2020,8,Minimarkets,Black,400-599G,1.2451,129.596335,0.5604,250
2020,8,Minimarkets,Red,350-399G,1.1263,178.452502,0.4167,409
2020,8,Minimarkets,Grey,350-399G,0.5196,112.748627,0.1818,0
2020,8,Minimarkets,White,<200G,1.1651,103.196774,0.2097,256
2020,8,Minimarkets,Orange,250-299G,0.0091,3.297931,0.0025,4
2020,8,Minimarkets,Orange,400-599G,0.7014,85.608891,0.2805,397
2020,8,Minimarkets,Golden,350-399G,1.589,84.815141,0.5562,243
2020,8,Minimarkets,Pale,<200G,0.0665,22.486045,0.0126,0
2020,8,Minimarkets,Pale,400-599G,0.1584,50.11333,0.0635,0
2020,8,Supermarkets,Green,200-249G,119.2838,6709.745395,25.0496,11510
2020,8,Supermarkets,Green,350-399G,88.3211,7205.293469,30.9124,7827
2020,8,Supermarkets,Green,400-599G,9.9844,1220.229029,4.9923,1230
2020,8,Supermarkets,Green,600-899G,0.4328,66.266284,0.3246,117
2020,8,Supermarkets,Blue,400-599G,34.6937,6101.673406,13.8775,2016
2020,8,Supermarkets,Yellow,350-399G,31.6173,1907.523043,11.3822,1997
2020,8,Supermarkets,Black,200-249G,5.6584,363.135918,1.3014,1584
2020,8,Supermarkets,Black,400-599G,3.9685,436.589117,1.7858,872
2020,8,Supermarkets,Red,350-399G,2.5182,415.783864,0.9317,479
2020,8,Supermarkets,Deep,<200G,1.2499,347.719692,0.2374,91
2020,8,Supermarkets,Deep,350-399G,0.0308,9.360229,0.0109,6
2020,8,Supermarkets,Deep,400-599G,0.054,26.511486,0.027,41
2020,8,Supermarkets,Pale,<200G,0.0164,2.915876,0.0031,7
2020,8,Supermarkets,Pale,350-399G,0.0007,0.183668,0.0002,1
2020,8,Supermarkets,Pale,400-599G,1.1977,345.456599,0.4792,201
2020,8,Supermarkets,Dim,<200G,0.0005,0.235851,0.0001,0
2020,8,Supermarkets,Dim,350-399G,0.0491,21.17829,0.0172,0
2020,8,Supermarkets,Dim,400-599G,0.3095,161.393145,0.13,0
2020,8,Supermarkets,Vivid,<200G,0.2466,41.636364,0.0444,0
2020,8,Supermarkets,Vivid,350-399G,0.5598,128.825793,0.1959,0
2020,8,Supermarkets,White,<200G,1.442,152.140199,0.2596,190
2020,9,Hypermarkets,Green,200-249G,11.6793,692.956619,2.4527,532
2020,9,Hypermarkets,Green,350-399G,83.769,6512.425501,29.3192,710
2020,9,Hypermarkets,Green,400-599G,17.6986,2124.543597,8.8492,508
2020,9,Hypermarkets,Green,600-899G,0.0047,1.028076,0.0036,5
2020,9,Hypermarkets,Blue,400-599G,28.8596,4467.334807,11.5439,646
2020,9,Hypermarkets,Black,200-249G,6.6518,372.043144,1.5299,454
2020,9,Hypermarkets,Black,400-599G,0.5486,60.611304,0.2469,91
2020,9,Hypermarkets,Red,350-399G,2.4629,369.873609,0.9113,162
2020,9,Hypermarkets,Yellow,350-399G,5.6566,335.499881,2.0364,174
2020,9,Hypermarkets,White,<200G,2.7855,291.057245,0.5015,98
2020,9,Hypermarkets,Orange,250-299G,0.0043,1.373928,0.0013,3
2020,9,Hypermarkets,Orange,400-599G,0.7638,92.426348,0.3055,121
2020,9,Hypermarkets,Purple,400-599G,0.4745,93.170169,0.1898,181
2020,9,Hypermarkets,Lime,400-599G,0.242,51.531351,0.0967,47
2020,9,Hypermarkets,Pink,<200G,0.2164,35.386023,0.0411,0
2020,9,Hypermarkets,Pink,350-399G,0.0013,0.175645,0.0005,0
2020,9,Minimarkets,Green,200-249G,53.5782,3386.327367,11.2514,7789
2020,9,Minimarkets,Green,300-349G,0.0086,0.985176,0.0027,1
2020,9,Minimarkets,Green,350-399G,68.3218,6367.316132,23.9125,9323
2020,9,Minimarkets,Green,400-599G,5.7032,825.612183,2.8516,1288
2020,9,Minimarkets,Green,600-899G,0.3981,68.190552,0.2986,305
2020,9,Minimarkets,Blue,400-599G,9.4641,1951.666573,3.7857,1363
2020,9,Minimarkets,Yellow,350-399G,8.1878,600.12229,2.9476,1787
2020,9,Minimarkets,Black,200-249G,2.3518,180.630856,0.5409,1360
2020,9,Minimarkets,Black,400-599G,0.87,156.616257,0.3915,319
2020,9,Minimarkets,White,<200G,1.1543,102.778449,0.2078,259
2020,9,Minimarkets,Red,350-399G,0.6243,99.389678,0.231,234
2020,9,Minimarkets,Pale,<200G,0.0622,20.959746,0.0118,73
2020,9,Minimarkets,Pale,400-599G,0.1746,59.082552,0.0698,74
2020,9,Minimarkets,Grey,350-399G,0.2874,65.509333,0.1005,0
2020,9,Minimarkets,Pastel,250-299G,1.3202,62.586761,0.3697,830
2020,9,Minimarkets,Orange,250-299G,0.0022,0.854022,0.0006,2
2020,9,Minimarkets,Orange,400-599G,0.4761,55.913785,0.1904,334
2020,9,Supermarkets,Green,200-249G,137.4557,7628.51873,28.8657,11267
2020,9,Supermarkets,Green,350-399G,150.4766,11344.359734,52.6668,11891
2020,9,Supermarkets,Green,400-599G,9.1911,1138.447524,4.5955,1076
2020,9,Supermarkets,Green,600-899G,0.199,33.195005,0.1493,67
2020,9,Supermarkets,Blue,400-599G,27.316,5429.497506,10.9264,2225
2020,9,Supermarkets,Yellow,350-399G,26.433,1826.391006,9.5158,2081
2020,9,Supermarkets,Black,200-249G,5.6877,372.513254,1.3082,1505
2020,9,Supermarkets,Black,400-599G,1.856,283.975691,0.8352,847
2020,9,Supermarkets,Red,350-399G,2.9929,496.055713,1.1074,574
2020,9,Supermarkets,Deep,<200G,1.0918,304.052439,0.2073,86
2020,9,Supermarkets,Deep,350-399G,0.0356,9.524402,0.0125,8
2020,9,Supermarkets,Deep,400-599G,0.066,32.461528,0.033,53
2020,9,Supermarkets,Pale,<200G,0.0163,2.042558,0.0031,4
2020,9,Supermarkets,Pale,350-399G,0.0007,0.255941,0.0002,1
2020,9,Supermarkets,Pale,400-599G,1.0473,309.440934,0.4189,170
2020,9,Supermarkets,Vivid,<200G,0.3415,57.675272,0.0615,0
2020,9,Supermarkets,Vivid,350-399G,0.6851,159.264256,0.2398,0
2020,9,Supermarkets,Dim,<200G,0.0007,0.330204,0.0001,0
2020,9,Supermarkets,Dim,350-399G,0.0619,28.234317,0.0216,0
2020,9,Supermarkets,Dim,400-599G,0.2886,156.94971,0.1213,0
2020,9,Supermarkets,Moderate,<200G,0.0002,0.024798,0.0001,2
2020,9,Supermarkets,Moderate,350-399G,0.7629,151.892613,0.267,114
2020,10,Hypermarkets,Green,200-249G,11.8332,714.140479,2.485,536
2020,10,Hypermarkets,Green,350-399G,60.0832,5107.393573,21.0291,776
2020,10,Hypermarkets,Green,400-599G,49.1396,4853.057025,24.5699,513
2020,10,Hypermarkets,Green,600-899G,0.0046,1.010239,0.0035,4
2020,10,Hypermarkets,Blue,200-249G,0.0014,0.155886,0.0003,2
2020,10,Hypermarkets,Blue,400-599G,33.0503,5290.42563599999,13.2201,649
2020,10,Hypermarkets,Black,200-249G,7.4771,414.764541,1.7197,469
2020,10,Hypermarkets,Black,400-599G,0.9903,126.79139,0.4456,273
2020,10,Hypermarkets,Yellow,350-399G,9.4438,458.541928,3.3997,171
2020,10,Hypermarkets,Red,350-399G,2.7065,367.066608,1.0014,167
2020,10,Hypermarkets,White,<200G,2.7049,285.144203,0.4869,101
2020,10,Hypermarkets,Purple,400-599G,0.5902,116.502147,0.2361,209
2020,10,Hypermarkets,Orange,250-299G,0.0085,2.76735,0.0024,2
2020,10,Hypermarkets,Orange,400-599G,0.866,105.254914,0.3464,118
2020,10,Hypermarkets,Lime,400-599G,0.3019,52.337633,0.1207,57
2020,10,Hypermarkets,Pink,<200G,0.2288,36.775135,0.0435,0
2020,10,Hypermarkets,Pink,350-399G,0.0013,0.185591,0.0005,0
2020,10,Minimarkets,Green,200-249G,63.946,3988.521059,13.4286,9001
2020,10,Minimarkets,Green,350-399G,68.5442,6497.563792,23.9904,9709
2020,10,Minimarkets,Green,400-599G,7.1943,1051.550903,3.5971,1303
2020,10,Minimarkets,Green,600-899G,0.3737,60.48214,0.2803,252
2020,10,Minimarkets,Blue,400-599G,9.9453,2087.819981,3.978,1419
2020,10,Minimarkets,Yellow,350-399G,18.3968,987.116457,6.6228,1872
2020,10,Minimarkets,Black,200-249G,2.4861,194.282214,0.5718,1454
2020,10,Minimarkets,Black,400-599G,0.6058,109.808417,0.2726,275
2020,10,Minimarkets,Golden,350-399G,2.9654,165.082083,1.0379,249
2020,10,Minimarkets,Red,350-399G,0.768,129.934828,0.2841,201
2020,10,Minimarkets,White,<200G,1.1305,100.544796,0.2034,177
2020,10,Minimarkets,Pale,<200G,0.0634,21.322639,0.0121,0
2020,10,Minimarkets,Pale,400-599G,0.1881,65.471207,0.0753,0
2020,10,Minimarkets,Grey,350-399G,0.3189,70.952597,0.1117,0
2020,10,Minimarkets,Orange,250-299G,0.0016,0.643301,0.0005,2
2020,10,Minimarkets,Orange,400-599G,0.5194,68.15899,0.2077,270
2020,10,Supermarkets,Green,200-249G,131.0205,7190.91765,27.5144,11485
2020,10,Supermarkets,Green,350-399G,124.6685,10831.853884,43.634,14382
2020,10,Supermarkets,Green,400-599G,14.8151,1659.957871,7.4076,1165
2020,10,Supermarkets,Green,600-899G,0.1368,24.417541,0.1026,52
2020,10,Supermarkets,Blue,400-599G,37.4777,6614.209094,14.9911,1918
2020,10,Supermarkets,Yellow,350-399G,28.3202,1773.875739,10.1952,2129
2020,10,Supermarkets,Black,200-249G,7.1822,465.369331,1.6519,1585
2020,10,Supermarkets,Black,400-599G,2.5769,433.62192,1.1595,1206
2020,10,Supermarkets,Deep,<200G,1.6569,472.904088,0.3148,94
2020,10,Supermarkets,Deep,350-399G,0.0193,5.671158,0.0067,7
2020,10,Supermarkets,Deep,400-599G,0.0571,27.713615,0.0286,47
2020,10,Supermarkets,Red,350-399G,2.4586,381.161355,0.9097,584
2020,10,Supermarkets,Pale,<200G,0.0027,0.563204,0.0005,4
2020,10,Supermarkets,Pale,350-399G,0.0033,1.279707,0.0012,2
2020,10,Supermarkets,Pale,400-599G,1.0029,318.321438,0.4013,151
2020,10,Supermarkets,Vivid,<200G,0.3611,62.499038,0.065,0
2020,10,Supermarkets,Vivid,350-399G,0.6881,160.841014,0.2408,0
2020,10,Supermarkets,Dim,350-399G,0.0674,31.004518,0.0235,0
2020,10,Supermarkets,Dim,400-599G,0.3391,184.796269,0.1424,0
2020,10,Supermarkets,Moderate,350-399G,0.8681,172.280999,0.3039,121
2020,11,Hypermarkets,Green,200-249G,11.162,693.523204,2.3441,539
2020,11,Hypermarkets,Green,350-399G,101.5784,8077.51338,35.5525,794
2020,11,Hypermarkets,Green,400-599G,33.7729,3444.500996,16.8864,551
2020,11,Hypermarkets,Green,600-899G,0.0013,0.284586,0.001,1
2020,11,Hypermarkets,Blue,200-249G,0.0276,3.023822,0.0055,4
2020,11,Hypermarkets,Blue,400-599G,26.7345,4384.797147,10.694,645
2020,11,Hypermarkets,Black,200-249G,4.8132,319.938974,1.107,476
2020,11,Hypermarkets,Black,400-599G,1.108,174.651043,0.4987,314
2020,11,Hypermarkets,Yellow,350-399G,4.9585,300.082495,1.7851,175
2020,11,Hypermarkets,White,<200G,2.7119,283.880144,0.4881,103
2020,11,Hypermarkets,Red,350-399G,1.8088,249.376456,0.6694,160
2020,11,Hypermarkets,Orange,250-299G,0.0093,2.947238,0.0026,3
2020,11,Hypermarkets,Orange,400-599G,0.9145,111.772602,0.3658,123
2020,11,Hypermarkets,Purple,400-599G,0.4599,98.216326,0.1839,194
2020,11,Hypermarkets,Lime,400-599G,0.3055,50.607907,0.1222,61
2020,11,Hypermarkets,Pink,<200G,0.2297,39.360475,0.0436,0
2020,11,Hypermarkets,Pink,350-399G,0.0023,0.327685,0.0009,0
2020,11,Minimarkets,Green,200-249G,57.4102,3619.51712,12.0561,8353
2020,11,Minimarkets,Green,350-399G,66.7912,6207.010473,23.3769,9988
2020,11,Minimarkets,Green,400-599G,4.9462,718.497848,2.4733,1295
2020,11,Minimarkets,Green,600-899G,0.3836,63.470422,0.2877,292
2020,11,Minimarkets,Blue,200-249G,0.0038,0.441797,0.0007,1
2020,11,Minimarkets,Blue,400-599G,9.3494,1891.763815,3.7399,1070
2020,11,Minimarkets,Yellow,350-399G,8.8801,646.056945,3.1968,1860
2020,11,Minimarkets,Black,200-249G,2.4161,198.720344,0.5557,1520
2020,11,Minimarkets,Black,400-599G,0.6422,111.463019,0.289,362
2020,11,Minimarkets,White,<200G,2.8004,304.455579,0.5041,257
2020,11,Minimarkets,Pale,<200G,0.0925,30.896572,0.0176,0
2020,11,Minimarkets,Pale,400-599G,0.3198,103.77125,0.128,0
2020,11,Minimarkets,Red,350-399G,0.7291,122.897301,0.2697,195
2020,11,Minimarkets,Golden,350-399G,1.5109,96.602635,0.5288,245
2020,11,Minimarkets,Orange,250-299G,0.0042,1.544666,0.0012,4
2020,11,Minimarkets,Orange,400-599G,0.4997,65.708517,0.1999,272
2020,11,Minimarkets,Vivid,<200G,0.0325,5.813849,0.0058,0
2020,11,Minimarkets,Vivid,350-399G,0.2228,51.098505,0.078,0
2020,11,Supermarkets,Green,200-249G,79.3713,5005.155319,16.668,10435
2020,11,Supermarkets,Green,350-399G,157.7923,13396.308067,55.2272,15696
2020,11,Supermarkets,Green,400-599G,11.558,1290.956385,5.779,1071
2020,11,Supermarkets,Green,600-899G,0.0867,15.436583,0.065,51
2020,11,Supermarkets,Blue,200-249G,0.0027,0.327685,0.0005,2
2020,11,Supermarkets,Blue,400-599G,41.1747,7167.156142,16.47,1973
2020,11,Supermarkets,Yellow,350-399G,18.7049,1373.506643,6.7338,2071
2020,11,Supermarkets,Black,200-249G,5.5669,347.846203,1.2804,1415
2020,11,Supermarkets,Black,400-599G,3.2636,537.942316,1.4686,1914
2020,11,Supermarkets,Deep,<200G,1.7462,471.874421,0.3317,99
2020,11,Supermarkets,Deep,350-399G,0.0338,7.738316,0.0119,8
2020,11,Supermarkets,Deep,400-599G,0.0712,35.070207,0.0356,50
2020,11,Supermarkets,Red,350-399G,3.1013,405.385216,1.1475,432
2020,11,Supermarkets,Pale,<200G,0.0007,0.242017,0.0001,2
2020,11,Supermarkets,Pale,350-399G,0.0018,0.694689,0.0006,1
2020,11,Supermarkets,Pale,400-599G,0.9728,287.265068,0.3892,150
2020,11,Supermarkets,Vivid,<200G,0.3825,68.448018,0.0688,80
2020,11,Supermarkets,Vivid,350-399G,1.0277,215.005711,0.3597,86
2020,11,Supermarkets,Dim,<200G,0.0025,1.226463,0.0005,0
2020,11,Supermarkets,Dim,350-399G,0.0711,30.765021,0.0249,0
2020,11,Supermarkets,Dim,400-599G,0.3586,194.894285,0.1506,0
2020,11,Supermarkets,Beige,200-249G,0.143,65.889532,0.0286,0
2020,11,Supermarkets,Beige,350-399G,0.3131,155.941725,0.1096,0
2020,12,Hypermarkets,Green,200-249G,12.7002,789.227923,2.667,543
2020,12,Hypermarkets,Green,350-399G,69.8036,5995.252831,24.4312,795
2020,12,Hypermarkets,Green,400-599G,40.6086,3857.811179,20.3044,568
2020,12,Hypermarkets,Green,600-899G,0.0029,0.233663,0.0022,2
2020,12,Hypermarkets,Blue,200-249G,0.0399,4.374675,0.008,5
2020,12,Hypermarkets,Blue,400-599G,40.6675,5995.073407,16.2671,658
2020,12,Hypermarkets,Black,200-249G,9.7943,542.253537,2.2527,466
2020,12,Hypermarkets,Black,400-599G,1.4949,208.699739,0.6727,341
2020,12,Hypermarkets,Black,600-899G,0.0007,0.125915,0.0004,1
2020,12,Hypermarkets,White,<200G,2.8291,306.535534,0.5092,103
2020,12,Hypermarkets,Yellow,350-399G,4.4035,282.294567,1.5853,225
2020,12,Hypermarkets,Red,350-399G,1.1942,162.468894,0.4419,133
2020,12,Hypermarkets,Orange,250-299G,0.0048,1.588229,0.0014,3
2020,12,Hypermarkets,Orange,400-599G,0.9457,117.209566,0.3783,119
2020,12,Hypermarkets,Purple,400-599G,0.4026,87.407708,0.1611,202
2020,12,Hypermarkets,Pink,<200G,0.2968,50.525289,0.0564,0
2020,12,Hypermarkets,Pink,350-399G,0.005,0.61837,0.002,0
2020,12,Hypermarkets,Lime,400-599G,0.2248,41.788139,0.0899,60
2020,12,Minimarkets,Green,200-249G,74.8629,4235.577133,15.7212,8742
2020,12,Minimarkets,Green,350-399G,44.2276,4566.001749,15.4797,8900
2020,12,Minimarkets,Green,400-599G,5.0658,764.229077,2.533,869
2020,12,Minimarkets,Green,600-899G,0.2796,45.269075,0.2097,178
2020,12,Minimarkets,Blue,200-249G,0.0121,1.127402,0.0025,2
2020,12,Minimarkets,Blue,400-599G,6.5758,1391.71104,2.6303,939
2020,12,Minimarkets,Yellow,350-399G,7.557,574.505007,2.7206,1595
2020,12,Minimarkets,Black,200-249G,3.0648,238.161845,0.7049,1181
2020,12,Minimarkets,Black,400-599G,0.667,117.184238,0.3002,439
2020,12,Minimarkets,Red,350-399G,1.0039,159.756048,0.3714,460
2020,12,Minimarkets,White,<200G,1.5923,134.403459,0.2866,220
2020,12,Minimarkets,Golden,350-399G,0.6812,60.933021,0.2384,223
2020,12,Minimarkets,Vivid,<200G,0.0372,6.713224,0.0067,0
2020,12,Minimarkets,Vivid,350-399G,0.1953,45.258333,0.0684,0
2020,12,Minimarkets,Orange,250-299G,0.0029,1.11613,0.0008,2
2020,12,Minimarkets,Orange,400-599G,0.3372,35.861902,0.1349,212
2020,12,Minimarkets,Salmon,350-399G,0.5115,35.519099,0.1867,0
2020,12,Supermarkets,Green,200-249G,124.8704,7039.56404,26.2228,11727
2020,12,Supermarkets,Green,350-399G,110.6414,10476.185686,38.7245,15236
2020,12,Supermarkets,Green,400-599G,9.7353,1248.6311,4.8675,1006
2020,12,Supermarkets,Green,600-899G,0.0755,12.065848,0.0566,45
2020,12,Supermarkets,Blue,200-249G,0.004,0.49345,0.0008,2
2020,12,Supermarkets,Blue,400-599G,24.9785,4973.572214,9.9914,1907
2020,12,Supermarkets,Yellow,350-399G,18.1118,1362.937588,6.5203,2078
2020,12,Supermarkets,Black,200-249G,5.1247,297.628508,1.1787,1031
2020,12,Supermarkets,Black,300-349G,0.0078,0.852696,0.0023,9
2020,12,Supermarkets,Black,400-599G,6.2071,923.409919,2.7931,2067
2020,12,Supermarkets,Deep,<200G,1.2878,365.322427,0.2448,107
2020,12,Supermarkets,Deep,350-399G,0.0215,5.839443,0.0075,8
2020,12,Supermarkets,Deep,400-599G,0.0856,42.079687,0.0428,56
2020,12,Supermarkets,Red,350-399G,2.1985,309.219405,0.8134,511
2020,12,Supermarkets,Dim,<200G,0.0002,0.094354,0.0001,0
2020,12,Supermarkets,Dim,350-399G,0.084,33.376419,0.0294,0
2020,12,Supermarkets,Dim,400-599G,0.4299,232.877716,0.1805,0
2020,12,Supermarkets,Vivid,<200G,0.3527,63.560267,0.0635,81
2020,12,Supermarkets,Vivid,350-399G,0.7694,174.461142,0.2693,87
2020,12,Supermarkets,Pale,350-399G,0.0002,0.073136,0.0001,1
2020,12,Supermarkets,Pale,400-599G,0.6204,191.647874,0.2481,124
2020,12,Supermarkets,Beige,200-249G,0.0765,35.958112,0.0153,0
2020,12,Supermarkets,Beige,350-399G,0.2849,140.160417,0.0997,0
2020,,,,400-599G,100000,100000,100000,100000
2020,,,,<200G,100000,100000,100000,100000
2020,,,,350-399G,100000,100000,100000,100000
2020,,,,400-599G,100000,100000,100000,100000
2020,,,,200-249G,100000,100000,100000,100000
2020,,,,350-399G,100000,100000,100000,100000
2020,,,,400-599G,100000,100000,100000,100000
2020,,,,600-899G,100000,100000,100000,100000
2020,,,,200-249G,100000,100000,100000,100000
2020,,,,400-599G,100000,100000,100000,100000
2020,,,,<200G,100000,100000,100000,100000
2020,,,,350-399G,100000,100000,100000,100000
2020,,,,350-399G,100000,100000,100000,100000
2020,,,,400-599G,100000,100000,100000,100000
2020,,,,200-249G,100000,100000,100000,100000
2020,,,,350-399G,100000,100000,100000,100000
2020,10,Hypermarkets,Green,100-199G,0.7753,41.856,0.155,13
2020,10,Minimarkets,Green,100-199G,1.2062,76.9093,0.2412,367
2020,10,Supermarkets,Green,100-199G,2.4604,151.083,0.4921,271
2020,11,Hypermarkets,Green,100-199G,2.4715,173.9148,0.4943,170
2020,11,Minimarkets,Green,100-199G,17.7682,1109.3931,3.5537,1713
2020,11,Supermarkets,Green,100-199G,18.8734,1317.4916,3.7747,1607
2020,12,Hypermarkets,Green,100-199G,36.9079,2267.3183,7.3816,468
2020,12,Minimarkets,Green,100-199G,20.2285,1371.255,4.0456,1889
2020,12,Supermarkets,Green,100-199G,40.6617,2642.1648,8.1324,2079
2019,1,Hypermarkets,Green,350-399G,100,10000,1000,N/A
2019,1,Hypermarkets,Green,400-599G,100,10000,1000,N/A
2019,1,Hypermarkets,Green,600-899G,100,10000,1000,N/A
2019,1,Hypermarkets,Blue,400-599G,100,10000,1000,N/A
2019,1,Hypermarkets,Black,200-249G,100,10000,1000,N/A
2019,1,Hypermarkets,Black,400-599G,100,10000,1000,N/A
2019,1,Hypermarkets,White,<200G,100,10000,1000,N/A
2019,1,Hypermarkets,Purple,400-599G,100,10000,1000,N/A
2019,1,Hypermarkets,Brown,200-249G,100,10000,1000,N/A
2019,1,Hypermarkets,Brown,400-599G,100,10000,1000,N/A
2019,1,Hypermarkets,Silver,400-599G,100,10000,1000,N/A
2019,1,Hypermarkets,Orange,250-299G,100,10000,1000,N/A
2019,1,Hypermarkets,Orange,400-599G,100,10000,1000,N/A
2019,1,Hypermarkets,Pink,<200G,100,10000,1000,N/A
2019,1,Minimarkets,Green,300-349G,100,10000,1000,N/A
2019,1,Minimarkets,Green,350-399G,100,10000,1000,N/A
2019,1,Minimarkets,Green,400-599G,100,10000,1000,N/A
2019,1,Minimarkets,Green,600-899G,100,10000,1000,N/A
2019,1,Minimarkets,Blue,400-599G,100,10000,1000,N/A
2019,1,Minimarkets,Black,200-249G,100,10000,1000,N/A
2019,1,Minimarkets,Black,400-599G,100,10000,1000,N/A
2019,1,Minimarkets,Yellow,350-399G,100,10000,1000,N/A
2019,1,Minimarkets,White,<200G,100,10000,1000,N/A
2019,1,Minimarkets,Mat,400-599G,100,10000,1000,N/A
2019,1,Minimarkets,Pastel,250-299G,100,10000,1000,N/A
2019,1,Minimarkets,Orange,400-599G,100,10000,1000,N/A
2019,1,Supermarkets,Green,300-349G,100,10000,1000,N/A
2019,1,Supermarkets,Green,350-399G,100,10000,1000,N/A
2019,1,Supermarkets,Green,400-599G,100,10000,1000,N/A
2019,1,Supermarkets,Green,600-899G,100,10000,1000,N/A
2019,1,Supermarkets,Blue,400-599G,100,10000,1000,N/A
2019,1,Supermarkets,Black,200-249G,100,10000,1000,N/A
2019,1,Supermarkets,Black,300-349G,100,10000,1000,N/A
2019,1,Supermarkets,Black,400-599G,100,10000,1000,N/A
2019,1,Supermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,1,Supermarkets,Pale,<200G,100,10000,1000,N/A
2019,1,Supermarkets,Pale,400-599G,100,10000,1000,N/A
2019,1,Supermarkets,Dim,<200G,100,10000,1000,N/A
2019,1,Supermarkets,Dim,350-399G,100,10000,1000,N/A
2019,1,Supermarkets,Dim,400-599G,100,10000,1000,N/A
2019,1,Supermarkets,Cream,<200G,100,10000,1000,N/A
2019,1,Supermarkets,Cream,250-299G,100,10000,1000,N/A
2019,1,Supermarkets,Cream,400-599G,100,10000,1000,N/A
2019,1,Supermarkets,Deep,<200G,100,10000,1000,N/A
2019,1,Supermarkets,Deep,350-399G,100,10000,1000,N/A
2019,1,Supermarkets,Deep,400-599G,100,10000,1000,N/A
2019,1,Supermarkets,White,<200G,100,10000,1000,N/A
2019,2,Hypermarkets,Green,350-399G,100,10000,1000,N/A
2019,2,Hypermarkets,Green,400-599G,100,10000,1000,N/A
2019,2,Hypermarkets,Green,600-899G,100,10000,1000,N/A
2019,2,Hypermarkets,Blue,400-599G,100,10000,1000,N/A
2019,2,Hypermarkets,Black,200-249G,100,10000,1000,N/A
2019,2,Hypermarkets,Black,400-599G,100,10000,1000,N/A
2019,2,Hypermarkets,Black,600-899G,100,10000,1000,N/A
2019,2,Hypermarkets,White,<200G,100,10000,1000,N/A
2019,2,Hypermarkets,Purple,400-599G,100,10000,1000,N/A
2019,2,Hypermarkets,Silver,400-599G,100,10000,1000,N/A
2019,2,Hypermarkets,Brown,200-249G,100,10000,1000,N/A
2019,2,Hypermarkets,Brown,400-599G,100,10000,1000,N/A
2019,2,Hypermarkets,Yellow,350-399G,100,10000,1000,N/A
2019,2,Hypermarkets,Pink,<200G,100,10000,1000,N/A
2019,2,Minimarkets,Green,300-349G,100,10000,1000,N/A
2019,2,Minimarkets,Green,350-399G,100,10000,1000,N/A
2019,2,Minimarkets,Green,400-599G,100,10000,1000,N/A
2019,2,Minimarkets,Green,600-899G,100,10000,1000,N/A
2019,2,Minimarkets,Blue,400-599G,100,10000,1000,N/A
2019,2,Minimarkets,Yellow,350-399G,100,10000,1000,N/A
2019,2,Minimarkets,Black,200-249G,100,10000,1000,N/A
2019,2,Minimarkets,Black,400-599G,100,10000,1000,N/A
2019,2,Minimarkets,White,<200G,100,10000,1000,N/A
